ID,"Lib groupId","Lib artifactId","Lib version","Compile","Debloat","Debloat Time","Lib original test error","Lib original test failing","Lib original test passing","Lib debloat test error","Lib debloat test failing","Lib debloat test passing","Size original jar","Size debloat jar","Nb class original","Nb method original","Nb debloated classes","Nb preserved classes","Nb debloated methods","Nb Dependenies","Nb bloated dependenies","Nb dependeny class","Nb bloated dependeny class","Nb preserved dependeny class","Nb dependeny method","Nb bloated dependeny method","Lib coverage","Lib dep coverage","Lib all coverage","Client groupId","Client artifactId","Client Compile","Client Debloat","Client original test error","Client original test failing","Client original test passing","Client debloat test error","Client debloat test failing","Client debloat test passing","Client coverage","Cover lib"
apache_commons-collections_4.2,org.apache.commons,commons-collections4,4.2,True,True,572.634,0,0,24589,0,0,24589,742629,727135,521,4590,13,0,119,1,1,12,12,0,0,0,0.8677259480630372,0,0.8677259480630372,org.janelia.saalfeldlab,n5,False,False,,,,,,,,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,521,4606,13,0,119,1,1,12,12,0,0,0,0.8681930348627939,0,0.8681930348627939,io.github.iamazy.elasticsearch.dsl,elasticsearch-sql,True,False,0,0,19,,,,,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,521,4606,13,0,119,1,1,12,12,0,0,0,0.8681930348627939,0,0.8681930348627939,edu.jiangxin.apktoolbox,APKToolBoxGUI,True,False,0,0,10,,,,,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,521,4606,13,0,119,1,1,12,12,0,0,0,0.8681930348627939,0,0.8681930348627939,org.sysmo-db,rightfield,False,False,,,,,,,,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,521,4606,13,0,119,1,1,12,12,0,0,0,0.8681930348627939,0,0.8681930348627939,com.zeroflow,zeroflow,True,False,0,0,4,,,,,False
apache_commons-collections_4.3,org.apache.commons,commons-collections4,4.3,True,True,390.083,0,0,24599,0,0,24599,743879,728408,521,4606,13,0,119,1,1,12,12,0,0,0,0.8681930348627939,0,0.8681930348627939,org.zalando,jzon,False,False,,,,,,,,False
RbkGh_Jose4j_0.4.4,org.bitbucket.b_c,jose4j,0.4.4,True,True,191.51,0,0,448,0,0,448,258639,242722,204,1132,22,0,85,2,1,84,42,0,144,22,0.8183310005309137,0.1373827965756217,0.7462454686690834,com.smartling,smartling-api-sdk,True,True,0,0,39,0,0,39,0.4492795808470383,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,com.cognifide.aemrules,sonar-aemrules-plugin,True,False,0,0,93,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.sonarsource.dotnet,sonar-fxcop-plugin,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.delphi.plugin,sonar-delphi-plugin,True,False,0,0,205,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,net.selikoff.oraclecodeone.sonar,sonar-custom-rule,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.sonarsource.samples,dcits-java-custom-rules,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.vmware.sonarqube,java-i18n-rules,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.sonarsource.parent,sonar-delphi-plugin,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,com.fortitudetec.sonar,sonar-ruby-plugin,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.codehaus.sonar,sonar-text-plugin,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,com.github.spotbugs,sonar-findbugs-plugin,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.6.1,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.6.1,True,True,231.543,0,0,252,0,0,252,7229370,7224011,5273,14219,2665,888,3221,32,1,15393,10620,0,13544,3199,0.6843626155878467,0.04475922579326816,0.05689200448545672,org.sonarsource.samples,java-custom-rules,False,False,,,,,,,,False
SonarSource_sslr-squid-bridge_2.7.0.377,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.7.0.377,True,True,284.601,0,0,43,1,0,42,3439331,3437887,2305,4212,1201,694,1015,11,6,13719,12552,0,4150,1014,0.46516939474685953,0.005609264448884181,0.010942552702726581,com.github.checkstyle,checkstyle-sonar-plugin,True,True,0,0,52,4,1,47,0.03693186556584105,True
SonarSource_sslr-squid-bridge_2.7.0.377,org.sonarsource.sslr-squid-bridge,sslr-squid-bridge,2.7.0.377,True,True,284.601,0,0,43,1,0,42,3439331,3437887,2305,4212,1201,694,1015,11,6,13719,12552,0,4150,1014,0.46516939474685953,0.005609264448884181,0.010942552702726581,com.stepstone.sonar.plugin,sonar-coldfusion-plugin,False,False,,,,,,,,False
TooTallNate_Java-WebSocket_1.3.4,org.java-websocket,Java-WebSocket,1.3.4,True,True,141.663,0,0,31,0,0,85,114152,63943,69,281,22,7,69,1,1,12,12,0,0,0,0.1255669610885653,0,0.1255669610885653,com.mixer,api,True,True,0,0,13,0,0,13,0.2175786299009048,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,at.archistar,archistar-smc,True,False,0,0,138,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.arnaudpiroelle,marvel-api,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.jakewharton,disklrucache,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.jakewharton.resourcefs,resourcefs,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,jersey-passbook,jersey-passbook,True,False,0,0,6,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,net.seleucus,webspa,True,False,0,0,110,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,de.is24.infrastructure.gridfs,yum-repo-server,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.bazaarvoice.dropwizard,dropwizard-configurable-assets-bundle,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,edu.stanford.crypto,bitcoinprovisions,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.codahale,og,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.ethlo.time,itu,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,uk.co.froot.scaffolding,scaffolding,True,False,0,0,1,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,io.inventit.dev,mqtt-websocket-java,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.librato.metrics,dropwizard-metrics-librato,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,storm,storm-benchmark,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.nurkiewicz.jdbcrepository,jdbcrepository,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.madgag,animated-gif-lib,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.salesforce,omakase,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.squareup.mimecraft,mimecraft,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.squareup,pollexor,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M10,org.easytesting,fest-assert-core,2.0M10,True,True,136.452,0,0,4525,0,0,4525,298350,296684,259,2140,6,18,24,2,1,96,36,0,112,9,0.9681145808875323,0.4951197870452529,0.9228417342562317,com.epam.sonarqube,sonarqube-spellcheck-plugin,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M8,org.easytesting,fest-assert-core,2.0M8,True,True,176.266,0,0,4524,0,0,4524,298274,296603,259,2139,6,18,24,2,1,96,36,0,111,9,0.9681145808875323,0.4964507542147294,0.9229691282007728,thinkbig-storm-origin,ThinkBig-storm-trident-tutorial,True,False,0,0,5,,,,,False
alexruiz_fest-assert-2.x_2.0M8,org.easytesting,fest-assert-core,2.0M8,True,True,176.266,0,0,4524,0,0,4524,298274,296603,259,2139,6,18,24,2,1,96,36,0,111,9,0.9681145808875323,0.4964507542147294,0.9229691282007728,storm.starter,heron-starter,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M8,org.easytesting,fest-assert-core,2.0M8,True,True,176.266,0,0,4524,0,0,4524,298274,296603,259,2139,6,18,24,2,1,96,36,0,111,9,0.9681145808875323,0.4964507542147294,0.9229691282007728,storm.starter,storm-hack,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M8,org.easytesting,fest-assert-core,2.0M8,True,True,176.266,0,0,4524,0,0,4524,298274,296603,259,2139,6,18,24,2,1,96,36,0,111,9,0.9681145808875323,0.4964507542147294,0.9229691282007728,com.thoughtworks,trains,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M8,org.easytesting,fest-assert-core,2.0M8,True,True,176.266,0,0,4524,0,0,4524,298274,296603,259,2139,6,18,24,2,1,96,36,0,111,9,0.9681145808875323,0.4964507542147294,0.9229691282007728,net.ltgt.promises,promises,False,False,,,,,,,,False
alexruiz_fest-assert-2.x_2.0M8,org.easytesting,fest-assert-core,2.0M8,True,True,176.266,0,0,4524,0,0,4524,298274,296603,259,2139,6,18,24,2,1,96,36,0,111,9,0.9681145808875323,0.4964507542147294,0.9229691282007728,storm.starter,storm-starter,False,False,,,,,,,,False
amplafi_htmlcleaner_2.2,net.sourceforge.htmlcleaner,htmlcleaner,2.2,True,True,192.239,0,0,46,0,0,46,266110,264507,134,1108,33,7,249,4,3,3528,3408,0,563,212,0.8105232388190587,0.11824087488900313,0.4257960625422056,com.github.wks.jhql,jhql,True,True,0,0,11,0,0,11,0.028708133971291867,True
apache_attic-mrunit_0.5.0-incubating,org.apache.mrunit,mrunit,0.5.0-incubating,True,False,,0,0,137,0,0,137,11825823,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.manning.hip,hadoop-book,False,False,,,,,,,,False
apache_attic-mrunit_0.8.0-incubating,org.apache.mrunit,mrunit,0.8.0-incubating,True,False,,0,0,140,0,0,140,13236915,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.hadoopbook,hadoop-book-mr-dev,False,False,,,,,,,,False
apache_commons-bcel_6.0,org.apache.bcel,bcel,6.0,True,True,218.483,0,0,103,0,1,102,661159,571392,431,3410,34,7,871,1,1,12,12,0,0,0,0.44140467910959713,0,0.44140467910959713,org.owasp.orizon,owasp-orizon,True,True,0,0,1,0,0,1,0.0,False
apache_commons-bcel_6.2,org.apache.bcel,bcel,6.2,True,True,236.14,0,0,107,0,1,106,665347,576496,433,3428,34,7,862,1,1,12,12,0,0,0,0.4453698475437606,0,0.4453698475437606,gr.gousiosg,javacg,True,True,0,0,3,3,0,0,0.17320703653585928,True
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.commafeed,commafeed,True,True,0,0,51,0,0,51,0.14406627694294014,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,br.com.autonomiccs,apache-cloudstack-java-client,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.bandwidth.sdk,bandwidth-java-sdk,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.contrastsecurity,contrast-sdk-java,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,org.cloudsync,cloudsync,True,True,0,0,2,0,0,2,0.4106828109433673,True
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com,mmall,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.ponmma,campus_life,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,springboot-base-gae-java8,${groupId},True,True,0,0,379,0,0,379,0.6667397740980371,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.security,com.security,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,io.playpen,PlayPen,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.sncf.siv.poc,spring-security-rest-jwt,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.multichainjavaapi,MultiChainJavaAPI,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.sumologic,kinesis-sumologic-connector,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.twilio.authy2fa,authy2fa,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,crushpaper,crushpaper,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.zupcat,simpledatastore,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,cc.shanruifeng,presto-third-functions,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,io.github.acgray,jplow,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.github.albfernandez,juniversalchardet,True,True,0,0,39,0,0,39,0.9936414939060234,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.allenday,image-similarity,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.allenday,image-similarity,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.bigchaindb,bigchaindb-driver,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.binance.dex.api,binance-dex-api-client,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,org.elasticsearch,elasticsearch-analysis-bosonnlp,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.bullhorn,sdk-rest,True,True,0,0,363,0,0,363,0.5988582639416447,True
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,org.zhongweixian,crypto-util,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.cognitect,transit-java,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,org.apache.kafka,connect-mixpanel,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.aerse.maven,fingerprint-maven-plugin,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,nl.tudelft.ewi,gitolite,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,io.parallec,parallec-core,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.etranssystems,asn-library,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,org.elasticsearch.plugin.elasticfence,elasticfence,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.feedzai,pdb,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,net.nharyes,secrete,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,studio.guoliao,crypto,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.hanclouds,mqtt-sdk,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,org.radar,radar-netbeans,False,False,,,,,,,,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.github.horrorho,InflatableDonkey,True,True,0,0,120,0,0,120,0.03781612355057977,False
apache_commons-codec_1.10,commons-codec,commons-codec,1.10,True,True,220.527,0,0,662,1,0,661,280645,276768,92,708,5,0,8,1,1,12,12,0,0,0,0.9588789254492928,0,0.9588789254492928,com.github.horrorho,LiquidDonkey,False,False,,,,,,,,False
