Morph$Binder.class,CONSIDERED,13923
Pipe$Binder$Redirection$ConstructorCall$Appender.class,CONSIDERED,7586
Morph$Binder$RedirectionProxy$MethodCall.class,CONSIDERED,3751
TargetMethodAnnotationDrivenBinder$ParameterBinder.class,IGNORED,7200
Default$Binder.class,IGNORED,9861
Super$Instantiation.class,IGNORED,5207
Pipe$1.class,CONSIDERED,294
FieldProxy$Binder$AccessorProxy.class,CONSIDERED,12619
Super$Binder$TypeLocator$ForParameterType.class,IGNORED,2766
DefaultCall$Binder$DefaultMethodLocator.class,IGNORED,1281
Pipe.class,IGNORED,750
DefaultMethod$Binder$MethodLocator$ForImplicitType.class,IGNORED,3306
Pipe$Binder$Redirection$ConstructorCall.class,IGNORED,4815
DefaultMethod$Binder$MethodLocator$ForExplicitType.class,CONSIDERED,4040
FieldProxy$Binder$FieldSetter.class,CONSIDERED,4271
DefaultMethod.class,IGNORED,821
SuperCall.class,IGNORED,756
FieldProxy$Binder$FieldResolver$Factory$Duplex.class,CONSIDERED,3547
AllArguments$Binder.class,IGNORED,10382
RuntimeType.class,IGNORED,634
FieldProxy$Binder$FieldGetter$Appender.class,CONSIDERED,9380
FieldProxy$Binder$FieldResolver$Unresolved.class,IGNORED,3754
DefaultCall.class,IGNORED,821
DefaultMethod$Binder.class,IGNORED,10549
Super$1.class,CONSIDERED,297
This.class,IGNORED,654
Argument$1.class,CONSIDERED,306
SuperMethod$Binder$DelegationMethod.class,CONSIDERED,5382
FieldProxy$Binder$InstanceFieldConstructor$Appender.class,CONSIDERED,7454
FieldProxy$Binder$FieldSetter$Appender.class,CONSIDERED,10027
Empty$Binder.class,IGNORED,5882
Super.class,IGNORED,1336
TargetMethodAnnotationDrivenBinder.class,CONSIDERED,5894
Pipe$Binder$Redirection$MethodCall$Appender.class,CONSIDERED,9011
Super$Binder.class,IGNORED,9956
Default$Binder$TypeLocator.class,IGNORED,1023
FieldProxy$Binder$FieldResolver$ForGetter.class,CONSIDERED,5370
IgnoreForBinding.class,IGNORED,632
Argument$BindingMechanic.class,IGNORED,3554
StubValue$Binder.class,IGNORED,7629
FieldValue$Binder.class,IGNORED,7758
Morph.class,IGNORED,803
TargetMethodAnnotationDrivenBinder$DelegationProcessor$Handler$Unbound$DefaultArgument.class,CONSIDERED,2898
Super$Binder$TypeLocator$ForType.class,CONSIDERED,3988
Morph$Binder$DefaultMethodLocator$Explicit.class,CONSIDERED,3598
TargetMethodAnnotationDrivenBinder$DelegationProcessor$Handler$Bound.class,CONSIDERED,8657
FieldProxy$Binder$FieldResolver$ForSetter.class,CONSIDERED,5207
AllArguments$Assignment.class,IGNORED,1659
IgnoreForBinding$Verifier.class,CONSIDERED,1199
FieldProxy$Binder.class,CONSIDERED,17464
FieldProxy$Binder$FieldResolver$Factory$Simplex.class,CONSIDERED,3978
Morph$Binder$DefaultMethodLocator$Implicit.class,IGNORED,3232
FieldProxy$Binder$FieldResolver$ForGetterSetterPair.class,CONSIDERED,7008
BindingPriority$Resolver.class,IGNORED,4558
FieldProxy$Binder$FieldGetter.class,CONSIDERED,4271
Morph$Binder$RedirectionProxy$StaticFieldConstructor.class,IGNORED,5337
This$Binder.class,IGNORED,7815
FieldValue.class,IGNORED,780
Origin.class,IGNORED,657
FieldProxy$Binder$StaticFieldConstructor.class,IGNORED,5131
FieldProxy$Binder$FieldResolver.class,IGNORED,2145
MethodDelegationBinder$1.class,CONSIDERED,1319
MethodDelegationBinder$MethodInvoker$Virtual.class,CONSIDERED,2529
DeclaringTypeResolver.class,IGNORED,3663
MethodDelegationBinder$MethodBinding$Builder.class,CONSIDERED,4263
MethodDelegationBinder$AmbiguityResolver$NoOp.class,IGNORED,2798
MethodDelegationBinder$AmbiguityResolver$Compound.class,CONSIDERED,4310
MethodDelegationBinder.class,IGNORED,1464
MethodDelegationBinder$TerminationHandler$Default$1.class,IGNORED,3799
MethodDelegationBinder$ParameterBinding$Anonymous.class,CONSIDERED,2830
MethodDelegationBinder$ParameterBinding$Illegal.class,IGNORED,3063
ArgumentTypeResolver.class,IGNORED,6928
MethodDelegationBinder$Record$Illegal.class,IGNORED,3576
MethodNameEqualityResolver.class,IGNORED,3165
ArgumentTypeResolver$ParameterIndexToken.class,CONSIDERED,1081
ArgumentTypeResolver$PrimitiveTypePrecedence.class,IGNORED,4149
MethodDelegationBinder$MethodInvoker.class,IGNORED,747
MethodDelegationBinder$BindingResolver$Unique.class,IGNORED,3689
MethodDelegationBinder$TerminationHandler$Default$2.class,IGNORED,2915
MethodDelegationBinder$MethodBinding$Builder$Build.class,CONSIDERED,6143
MethodCall$TargetHandler$ForSelfOrStaticInvocation.class,IGNORED,4554
HashCodeMethod$ValueTransformer$12.class,IGNORED,1933
HashCodeMethod$ValueTransformer.class,IGNORED,6629
InvokeDynamic$InvocationProvider$Default.class,CONSIDERED,8186
InvokeDynamic$InvocationProvider$ArgumentProvider$ForInterceptedMethodParameters.class,IGNORED,4889
SuperMethodCall$Appender$TerminationHandler$2.class,IGNORED,1902
InvokeDynamic$InvocationProvider$ArgumentProvider$ForJavaConstant.class,CONSIDERED,3786
HashCodeMethod$ValueTransformer$8.class,IGNORED,1914
FixedValue$ForThisValue$Appender.class,CONSIDERED,4190
FixedValue$AssignerConfigurable.class,IGNORED,809
MethodCall$ArgumentLoader$ForMethodParameterArray$ForInstrumentedMethod.class,IGNORED,3601
InvokeDynamic$InvocationProvider$ArgumentProvider$Resolved.class,IGNORED,977
EqualsMethod$ValueComparator$8.class,IGNORED,1896
FieldAccessor$ForParameterSetter.class,CONSIDERED,5553
InvokeDynamic$InvocationProvider$ArgumentProvider$ForClassConstant.class,CONSIDERED,3820
EqualsMethod$ValueComparator$13.class,IGNORED,1936
SuperMethodCall.class,IGNORED,3533
HashCodeMethod$1.class,CONSIDERED,292
InvokeDynamic$TerminationHandler$1.class,IGNORED,3746
EqualsMethod$ValueComparator$11.class,IGNORED,1898
HashCodeMethod$NullValueGuard$UsingJump.class,CONSIDERED,3175
Implementation$Context$Disabled.class,CONSIDERED,6309
InvokeDynamic$InvocationProvider$ArgumentProvider$Resolved$Simple.class,CONSIDERED,3275
Implementation$Context$Default$FieldSetter.class,CONSIDERED,5199
InvokeDynamic$InvocationProvider$ArgumentProvider$ForThisInstance.class,CONSIDERED,4404
MethodCall.class,CONSIDERED,27446
HashCodeMethod$OffsetProvider$ForFixedValue.class,CONSIDERED,1758
MethodCall$ArgumentLoader$Factory.class,IGNORED,1148
MethodCall$ArgumentLoader$ForThisReference.class,CONSIDERED,4297
TrivialType.class,IGNORED,5238
TypeProxy$ForDefaultMethod.class,CONSIDERED,7088
AuxiliaryType$NamingStrategy$SuffixingRandom.class,CONSIDERED,2138
MethodCallProxy$ConstructorCall.class,IGNORED,4167
MethodCallProxy$PrecomputedMethodGraph.class,IGNORED,6387
TypeProxy$AbstractMethodErrorThrow.class,IGNORED,5631
TypeProxy$MethodCall$Appender.class,CONSIDERED,7444
TypeProxy$InvocationFactory.class,IGNORED,1051
AuxiliaryType.class,IGNORED,1473
AuxiliaryType$NamingStrategy.class,IGNORED,556
MethodCallProxy$1.class,CONSIDERED,315
AuxiliaryType$SignatureRelevant.class,IGNORED,585
TypeProxy$InvocationFactory$Default$2.class,IGNORED,2595
MethodCallProxy.class,CONSIDERED,13012
TypeProxy$MethodCall$Appender$AccessorMethodInvocation.class,CONSIDERED,6583
TypeProxy$1.class,CONSIDERED,297
MethodCallProxy$MethodCall$Appender.class,CONSIDERED,7977
TypeProxy$SilentConstruction$Appender.class,CONSIDERED,4926
TypeProxy$MethodCall.class,CONSIDERED,3999
TypeProxy$SilentConstruction.class,IGNORED,2805
MethodCallProxy$AssignableSignatureCall.class,CONSIDERED,5808
TypeProxy$InvocationFactory$Default$1.class,IGNORED,2525
TypeProxy$InvocationFactory$Default.class,IGNORED,2345
MethodCallProxy$ConstructorCall$Appender.class,CONSIDERED,7180
MethodCallProxy$MethodCall.class,CONSIDERED,3695
TypeProxy.class,CONSIDERED,9317
TypeProxy$ForSuperMethodByReflectionFactory.class,CONSIDERED,7157
TypeProxy$ForSuperMethodByConstructor.class,CONSIDERED,9009
MethodDelegation$ImplementationDelegate$ForStaticMethod.class,CONSIDERED,4475
EqualsMethod$TypeCompatibilityCheck$2.class,IGNORED,2143
InvokeDynamic$InvocationProvider$ArgumentProvider$ForMethodParameter.class,CONSIDERED,5820
MethodDelegation$ImplementationDelegate$Compiled$ForConstruction.class,CONSIDERED,4351
MethodCall$Appender.class,CONSIDERED,9362
NamingStrategy$PrefixingRandom.class,CONSIDERED,2001
TypeCache$StorageKey.class,CONSIDERED,2205
EntryPoint$Default$3.class,IGNORED,3090
ToStringPlugin$Exclude.class,IGNORED,573
HashCodeAndEqualsPlugin$ValueHandling$Sort.class,IGNORED,1565
HashCodeAndEqualsPlugin.class,CONSIDERED,7673
EntryPoint$Default$1.class,IGNORED,2468
EntryPoint.class,IGNORED,1248
HashCodeAndEqualsPlugin$Enhance$InvokeSuper$4.class,IGNORED,1817
ToStringPlugin$Enhance.class,IGNORED,930
HashCodeAndEqualsPlugin$Enhance$InvokeSuper$2.class,IGNORED,2858
ToStringPlugin.class,CONSIDERED,5891
EntryPoint$Default$2.class,IGNORED,2385
HashCodeAndEqualsPlugin$Enhance$InvokeSuper.class,IGNORED,2782
HashCodeAndEqualsPlugin$Enhance$InvokeSuper$3.class,IGNORED,1839
HashCodeAndEqualsPlugin$Enhance$InvokeSuper$1.class,IGNORED,4225
HashCodeAndEqualsPlugin$ValueHandling.class,IGNORED,816
HashCodeAndEqualsPlugin$WithNonNullableFields.class,CONSIDERED,2361
ToStringPlugin$Enhance$Prefix.class,IGNORED,2450
HashCodeAndEqualsPlugin$Enhance.class,IGNORED,1056
HashCodeAndEqualsPlugin$1.class,CONSIDERED,301
EntryPoint$Default.class,IGNORED,3414
HashCodeAndEqualsPlugin$ValueMatcher.class,CONSIDERED,3161
Plugin.class,IGNORED,985
EntryPoint$1.class,CONSIDERED,262
ClassFileVersion$VersionLocator.class,IGNORED,685
TypeCache$LookupKey.class,CONSIDERED,1814
NamingStrategy$AbstractBase.class,CONSIDERED,1441
TypePool$Resolution.class,IGNORED,550
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForParameterizedType$LazyParameterizedType.class,CONSIDERED,5096
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForPrimitiveType$LazyPrimitiveType.class,CONSIDERED,3753
TypePool$AbstractBase$Hierarchical.class,CONSIDERED,2344
TypePool$Default$LazyTypeDescription$LazyFieldDescription.class,CONSIDERED,5838
TypePool$Default$GenericTypeExtractor$ForSignature$OfField.class,CONSIDERED,3619
TypePool$AbstractBase$RawTypeValue$Loaded.class,CONSIDERED,3282
TypePool$Default$LazyTypeDescription$GenericTypeToken$OfFormalTypeVariable.class,IGNORED,1743
TypePool$Default$LazyTypeDescription$TokenizedGenericType$Malformed$TokenList.class,CONSIDERED,2891
TypePool$Default$GenericTypeExtractor$ForSignature$OfMethod$ParameterTypeRegistrant.class,CONSIDERED,2673
TypePool$AbstractBase$ArrayTypeResolution.class,CONSIDERED,2424
TypePool$Default$LazyTypeDescription$TypeContainment$SelfContained.class,IGNORED,2987
TypePool$Empty.class,IGNORED,1690
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$ForMethod.class,IGNORED,3009
TypePool$Default$AnnotationRegistrant$AbstractBase.class,CONSIDERED,2441
TypePool$Default$LazyTypeDescription$TypeContainment$WithinType.class,CONSIDERED,3004
TypePool$LazyFacade$LazyResolution.class,CONSIDERED,2203
TypePool$AbstractBase$RawDescriptionArray$ComponentTypeReference.class,IGNORED,554
TypePool$Default$AnnotationRegistrant$ForTypeVariable$WithIndex$DoubleIndexed.class,CONSIDERED,3112
TypePool$Default$LazyTypeDescription$LazyMethodDescription$LazyParameterList.class,CONSIDERED,5279
TypePool$Default$LazyTypeDescription$TokenizedGenericType.class,CONSIDERED,6189
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForLowerBoundWildcard$LazyLowerBoundWildcard.class,CONSIDERED,4580
TypePool$Default$LazyTypeDescription$GenericTypeToken$LazyTokenList$ForWildcardBound.class,CONSIDERED,4003
TypePool$Default$LazyTypeDescription$LazyMethodDescription$LazyNonGenericReceiverType.class,CONSIDERED,4062
TypePool$Default$LazyTypeDescription$LazyMethodDescription$LazyParameterizedReceiverType$TypeArgumentList.class,CONSIDERED,3083
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$Raw$RawAnnotatedType.class,CONSIDERED,5786
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForTypeVariable$Formal$LazyTypeVariable.class,CONSIDERED,5002
TypePool$Default$LazyTypeDescription$GenericTypeToken.class,IGNORED,3403
TypePool$Default$LazyTypeDescription$TokenizedGenericType$TokenList.class,CONSIDERED,5300
TypePool$Default$GenericTypeExtractor$ForSignature.class,CONSIDERED,5748
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForParameterizedType$Nested.class,CONSIDERED,5652
TypePool$Default$GenericTypeRegistrant.class,IGNORED,867
TypePool$Default$GenericTypeRegistrant$RejectingSignatureVisitor.class,CONSIDERED,2602
TypePool$Default$WithLazyResolution$LazyResolution.class,CONSIDERED,2209
TypePool$Default$LazyTypeDescription.class,CONSIDERED,15264
TypePool$Default$LazyTypeDescription$TokenizedGenericType$Malformed.class,CONSIDERED,2403
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForTypeVariable$Formal.class,CONSIDERED,5026
TypePool$Default$TypeExtractor$AnnotationExtractor$ArrayLookup.class,CONSIDERED,3434
TypePool$Default.class,CONSIDERED,7169
TypePool$Default$AnnotationRegistrant$ForByteCodeElement.class,CONSIDERED,1925
TypePool$Default$LazyTypeDescription$MethodTokenList.class,CONSIDERED,2422
TypePool$Default$WithLazyResolution.class,CONSIDERED,4272
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$Raw.class,IGNORED,10819
TypePool$Default$AnnotationRegistrant.class,IGNORED,1005
TypePool$Default$LazyTypeDescription$LazyAnnotationDescription$Loadable.class,CONSIDERED,4257
TypePool$Default$LazyTypeDescription$AnnotationToken$Resolution$Simple.class,CONSIDERED,2139
TypePool$Default$GenericTypeExtractor$IncompleteToken$AbstractBase$ForLowerBound.class,CONSIDERED,2241
TypePool$Default$GenericTypeExtractor$IncompleteToken$ForInnerClass.class,CONSIDERED,3973
TypePool$Default$LazyTypeDescription$LazyMethodDescription$LazyParameterizedReceiverType$TypeArgumentList$AnnotatedTypeVariable.class,CONSIDERED,4697
TypePool$Default$AnnotationRegistrant$AbstractBase$ForTypeVariable$WithIndex.class,CONSIDERED,3040
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForUnboundWildcard$LazyUnboundWildcard.class,CONSIDERED,3723
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForPrimitiveType.class,IGNORED,6360
TypePool$Default$GenericTypeExtractor$ForSignature$OfMethod$ReturnTypeTypeRegistrant.class,CONSIDERED,2812
TypePool$Default$LazyTypeDescription$LazyMethodDescription$LazyParameterDescription.class,CONSIDERED,5732
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForParameterizedType$Nested$LazyParameterizedType.class,CONSIDERED,5773
TypePool$Default$LazyTypeDescription$GenericTypeToken$LazyTokenList.class,CONSIDERED,3888
TypePool$Default$ParameterBag.class,CONSIDERED,2950
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForGenericArray.class,CONSIDERED,4362
TypePool$Default$ReaderMode.class,IGNORED,1689
TypePool$Default$GenericTypeExtractor$IncompleteToken$ForTopLevelType.class,CONSIDERED,2945
TypePool$AbstractBase$RawDescriptionArray$Loaded.class,CONSIDERED,4933
TypePool$Default$LazyTypeDescription$AnnotationToken$Resolution$Illegal.class,CONSIDERED,2243
TypePool$1.class,CONSIDERED,254
TypePool$AbstractBase.class,CONSIDERED,5793
TypePool$Default$TypeExtractor.class,CONSIDERED,10556
TypePool$Default$TypeExtractor$MethodExtractor.class,CONSIDERED,11258
TypePool$Default$LazyTypeDescription$FieldTokenList.class,CONSIDERED,2548
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$ForType$Tokenized.class,CONSIDERED,8784
TypePool$CacheProvider$NoOp.class,IGNORED,2076
TypePool$Default$LazyTypeDescription$LazyMethodDescription$LazyParameterizedReceiverType.class,CONSIDERED,5229
TypePool$Default$TypeExtractor$AnnotationExtractor.class,CONSIDERED,7739
TypePool$Default$LazyTypeDescription$FieldToken.class,CONSIDERED,6848
TypePool$Resolution$Illegal.class,CONSIDERED,1742
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForTypeVariable$AnnotatedTypeVariable.class,CONSIDERED,3466
TypePool$Default$TypeExtractor$AnnotationExtractor$AnnotationLookup.class,CONSIDERED,3397
TypePool$Default$LazyTypeDescription$LazyMethodDescription.class,CONSIDERED,16387
TypePool$Default$GenericTypeExtractor$IncompleteToken$AbstractBase.class,CONSIDERED,2944
TypePool$Explicit.class,CONSIDERED,3523
TypePool$Default$ComponentTypeLocator.class,IGNORED,1223
TypePool$Default$LazyTypeDescription$TypeContainment.class,IGNORED,1273
TypePool$Default$GenericTypeExtractor$IncompleteToken.class,IGNORED,1524
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForUnboundWildcard.class,IGNORED,4633
TypePool$CacheProvider.class,IGNORED,986
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$ForMethod$Tokenized.class,CONSIDERED,10095
TypePool$Default$AnnotationRegistrant$AbstractBase$ForTypeVariable$WithIndex$DoubleIndexed.class,CONSIDERED,3247
TypePool$Default$GenericTypeExtractor$ForSignature$OfMethod$ExceptionTypeRegistrant.class,CONSIDERED,2674
TypePool$Default$AnnotationRegistrant$ForByteCodeElement$WithIndex.class,CONSIDERED,2592
TypePool$Default$GenericTypeExtractor$ForSignature$OfType$SuperClassRegistrant.class,CONSIDERED,2783
TypePool$Resolution$Simple.class,CONSIDERED,1628
TypePool$Default$LazyTypeDescription$LazyTypeList.class,CONSIDERED,3294
TypePool$Default$ComponentTypeLocator$Illegal.class,IGNORED,2504
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForTypeVariable$UnresolvedTypeVariable.class,CONSIDERED,3855
TypePool$LazyFacade$LazyTypeDescription.class,CONSIDERED,1727
TypePool$Default$GenericTypeExtractor$IncompleteToken$AbstractBase$ForUpperBound.class,CONSIDERED,2241
TypePool$Default$WithLazyResolution$LazyTypeDescription.class,CONSIDERED,1911
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$ForField.class,IGNORED,2082
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForLowerBoundWildcard.class,CONSIDERED,4379
TypePool$Default$LazyTypeDescription$AnnotationToken$Resolution.class,IGNORED,1013
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$Raw$RawAnnotatedType$LazyRawAnnotatedTypeList.class,CONSIDERED,5561
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForUpperBoundWildcard$LazyUpperBoundWildcard.class,CONSIDERED,4310
TypePool$Default$TypeExtractor$FieldExtractor.class,CONSIDERED,5180
TypePool$Default$LazyTypeDescription$TokenizedGenericType$TypeVariableList.class,CONSIDERED,4486
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution.class,IGNORED,2461
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForUpperBoundWildcard.class,CONSIDERED,4380
TypePool$AbstractBase$RawAnnotationValue.class,CONSIDERED,4609
TypePool$ClassLoading.class,CONSIDERED,4065
TypePool.class,IGNORED,1042
TypePool$Default$AnnotationRegistrant$AbstractBase$ForTypeVariable.class,CONSIDERED,2943
TypePool$AbstractBase$RawEnumerationValue$LazyEnumerationDescription.class,CONSIDERED,2524
TypePool$Default$LazyTypeDescription$AnnotationToken.class,CONSIDERED,4647
TypePool$Default$LazyTypeDescription$LazyAnnotationDescription.class,CONSIDERED,8911
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForTypeVariable$Formal$LazyTypeVariable$LazyBoundTokenList.class,CONSIDERED,4834
TypePool$AbstractBase$RawEnumerationValue.class,CONSIDERED,4742
TypePool$CacheProvider$Simple.class,CONSIDERED,2465
TypePool$Default$AnnotationRegistrant$ForTypeVariable$WithIndex.class,CONSIDERED,2807
TypePool$Default$GenericTypeExtractor$ForSignature$OfMethod.class,CONSIDERED,5827
TypePool$Default$ComponentTypeLocator$ForArrayType.class,CONSIDERED,2529
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForTypeVariable.class,CONSIDERED,5016
TypePool$Default$LazyTypeDescription$MethodToken.class,CONSIDERED,13154
TypePool$Default$LazyTypeDescription$MethodToken$ParameterToken.class,CONSIDERED,2371
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$ForField$Tokenized.class,CONSIDERED,4390
TypePool$Default$GenericTypeExtractor.class,CONSIDERED,4619
TypePool$Default$LazyTypeDescription$TypeContainment$WithinMethod.class,CONSIDERED,4327
TypePool$Default$LazyTypeDescription$LazyPackageDescription.class,CONSIDERED,2709
TypePool$Default$ComponentTypeLocator$ForAnnotationProperty.class,CONSIDERED,3275
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForParameterizedType.class,CONSIDERED,4851
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForGenericArray$LazyGenericArray.class,CONSIDERED,4250
TypePool$Default$ComponentTypeLocator$ForAnnotationProperty$Bound.class,CONSIDERED,4230
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$Malformed.class,IGNORED,10701
TypePool$Default$AnnotationRegistrant$ForTypeVariable.class,CONSIDERED,2369
TypePool$Default$LazyTypeDescription$GenericTypeToken$ForRawType.class,CONSIDERED,4805
TypePool$Default$GenericTypeExtractor$IncompleteToken$AbstractBase$ForDirectBound.class,CONSIDERED,2073
TypePool$Default$GenericTypeExtractor$ForSignature$OfType$InterfaceTypeRegistrant.class,CONSIDERED,2657
TypePool$AbstractBase$RawTypeValue.class,CONSIDERED,3643
TypePool$Default$GenericTypeExtractor$ForSignature$OfType.class,CONSIDERED,5366
TypePool$LazyFacade.class,CONSIDERED,2368
TypePool$Default$LazyTypeDescription$GenericTypeToken$Resolution$ForType.class,IGNORED,2691
TypePool$AbstractBase$RawDescriptionArray.class,CONSIDERED,6366
NamingStrategy$SuffixingRandom$BaseNameResolver$ForGivenType.class,CONSIDERED,1899
ClassFileVersion$VersionExtractor.class,CONSIDERED,1015
JavaConstant$MethodHandle$Dispatcher$Initializable.class,IGNORED,779
JavaConstant$MethodHandle$Dispatcher.class,IGNORED,1678
JavaConstant.class,IGNORED,624
OpenedClassReader.class,CONSIDERED,1806
JavaConstant$MethodType.class,CONSIDERED,9860
SetAccessibleAction.class,CONSIDERED,1987
GetSystemPropertyAction.class,CONSIDERED,1509
RandomString.class,CONSIDERED,2144
JavaModule$Dispatcher$CreationAction.class,IGNORED,3376
JavaConstant$MethodType$Dispatcher.class,IGNORED,985
JavaConstant$MethodHandle$Dispatcher$AbstractBase.class,CONSIDERED,7217
JavaConstant$MethodHandle$HandleType.class,IGNORED,4620
JavaConstant$MethodType$Dispatcher$ForJava7CapableVm.class,CONSIDERED,3061
JavaModule$Dispatcher$Enabled.class,CONSIDERED,7071
JavaModule$Dispatcher.class,IGNORED,1212
JavaConstant$MethodHandle.class,CONSIDERED,12779
JavaConstant$MethodType$Dispatcher$ForLegacyVm.class,IGNORED,2238
JavaConstant$MethodHandle$Dispatcher$CreationAction.class,IGNORED,4668
StreamDrainer.class,CONSIDERED,2280
JavaModule$Dispatcher$Disabled.class,IGNORED,3061
JavaConstant$MethodHandle$Dispatcher$ForLegacyVm.class,IGNORED,2450
CompoundList.class,CONSIDERED,1665
JavaConstant$MethodType$Dispatcher$CreationAction.class,IGNORED,3255
StackAwareMethodVisitor.class,CONSIDERED,11174
StackAwareMethodVisitor$1.class,CONSIDERED,916
LineNumberPrependingMethodVisitor.class,CONSIDERED,1369
ExceptionTableSensitiveMethodVisitor.class,CONSIDERED,5882
JavaType.class,IGNORED,4304
JavaModule.class,CONSIDERED,4256
JavaConstant$MethodHandle$Dispatcher$ForJava8CapableVm.class,CONSIDERED,3303
JavaConstant$MethodHandle$Dispatcher$ForJava7CapableVm.class,CONSIDERED,4516
DoubleArrays.class,CONSIDERED,6305
CommonValidations.class,CONSIDERED,7375
ComparisonStrategy.class,IGNORED,913
Strings$Whitespace.class,CONSIDERED,951
ErrorMessages.class,CONSIDERED,4421
Objects.class,CONSIDERED,26271
CommonErrors.class,CONSIDERED,1569
Longs.class,CONSIDERED,1955
IterableDiff.class,CONSIDERED,3177
NioFilesWrapper.class,CONSIDERED,1594
DeepDifference$1.class,CONSIDERED,242
IterableElementComparisonStrategy.class,CONSIDERED,3042
Classes.class,CONSIDERED,16752
ByteArrays.class,CONSIDERED,7706
Paths.class,CONSIDERED,13228
Futures.class,CONSIDERED,2668
DeepDifference.class,CONSIDERED,17748
Floats.class,CONSIDERED,1816
InputStreamsException.class,CONSIDERED,652
BinaryDiffResult.class,CONSIDERED,1199
Booleans.class,CONSIDERED,2404
ComparatorBasedComparisonStrategy.class,CONSIDERED,4558
ObjectArrayElementComparisonStrategy.class,CONSIDERED,2528
FieldByFieldComparator.class,CONSIDERED,4739
BigIntegers.class,CONSIDERED,2083
AtomicReferenceArrayElementComparisonStrategy.class,CONSIDERED,2888
Characters.class,CONSIDERED,1901
RealNumbers.class,CONSIDERED,1839
LongArrays.class,CONSIDERED,6365
Files.class,CONSIDERED,9933
BinaryDiff.class,CONSIDERED,2241
DeepDifference$Difference.class,CONSIDERED,2338
Dates.class,CONSIDERED,15529
ExtendedByTypesComparator$1.class,CONSIDERED,1066
IntArrays.class,CONSIDERED,6369
Objects$ByFieldsComparison.class,CONSIDERED,1653
AbstractComparisonStrategy.class,CONSIDERED,2499
BigDecimals.class,CONSIDERED,2324
Shorts.class,CONSIDERED,1970
Doubles.class,CONSIDERED,1834
CharArrays.class,CONSIDERED,6309
Lists.class,CONSIDERED,8989
BooleanArrays.class,CONSIDERED,5788
IgnoringFieldsComparator.class,CONSIDERED,2800
Predicates.class,CONSIDERED,1263
EmitUtils$2.class,CONSIDERED,2129
AbstractClassGenerator$ClassLoaderData.class,CONSIDERED,3629
Transformer.class,IGNORED,201
LocalVariablesSorter$1.class,CONSIDERED,282
AbstractClassGenerator$ClassLoaderData$2.class,CONSIDERED,1244
HashCodeCustomizer.class,IGNORED,338
TypeUtils.class,CONSIDERED,11031
Constants.class,IGNORED,2910
ReflectUtils$5.class,CONSIDERED,1810
CodeGenerationException.class,CONSIDERED,945
ReflectUtils$1.class,CONSIDERED,1542
EmitUtils$4.class,CONSIDERED,2318
Predicate.class,IGNORED,179
DefaultGeneratorStrategy.class,CONSIDERED,1918
DebuggingClassWriter.class,CONSIDERED,3219
WeakCacheKey.class,CONSIDERED,1440
ClassNameReader.class,CONSIDERED,1764
ReflectUtils$3.class,CONSIDERED,1810
EmitUtils$6.class,CONSIDERED,3136
ProcessSwitchCallback.class,IGNORED,322
ReflectUtils.class,CONSIDERED,15648
GeneratorStrategy.class,IGNORED,320
Block.class,CONSIDERED,1170
NamingPolicy.class,IGNORED,331
AbstractClassGenerator$ClassLoaderData$1.class,CONSIDERED,1194
EmitUtils$1.class,CONSIDERED,907
ReflectUtils$4.class,CONSIDERED,1465
MethodInfo.class,CONSIDERED,1026
EmitUtils.class,CONSIDERED,31535
KeyFactoryCustomizer.class,IGNORED,158
CollectionUtils.class,CONSIDERED,2646
MethodInfoTransformer.class,CONSIDERED,1390
EmitUtils$3.class,CONSIDERED,1037
ReflectUtils$6.class,CONSIDERED,1465
AbstractClassGenerator$ClassLoaderData$3.class,CONSIDERED,1700
